cohort,protocol,fold,evaluation_solvent,role,record_id,group_id
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:10,hexane:0.05
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:11,hexane:0.05
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:12,hexane:0.05
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:13,hexane:0.05
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:14,hexane:0.07
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:15,hexane:0.07
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:16,hexane:0.07
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:17,hexane:0.07
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:18,hexane:0.07
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:19,hexane:0.07
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:23,hexane:0.1
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:24,hexane:0.1
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:25,hexane:0.1
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:26,hexane:0.1
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:27,hexane:0.1
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:28,hexane:0.1
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:29,hexane:0.15
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:30,hexane:0.15
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:31,hexane:0.15
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:35,hexane:0.5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:36,hexane:0.5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:37,hexane:0.5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:38,hexane:1
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:39,hexane:1
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:40,hexane:1
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:41,hexane:1.5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:42,hexane:1.5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:43,hexane:1.5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:44,hexane:2
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:45,hexane:2
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:46,hexane:2
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:47,hexane:2.5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:48,hexane:2.5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:49,hexane:2.5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:50,hexane:3
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:51,hexane:3
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:52,hexane:3
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:53,hexane:5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:54,hexane:5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:55,hexane:5
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:56,hexane:7
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:57,hexane:7
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:58,hexane:7
including_summaries_sensitivity,grouped_cv,5,hexane,train,hexane:59,hexane:10
including_summaries_sensitivity,grouped_cv,5,hexane,test,hexane:20,hexane:0.09
including_summaries_sensitivity,grouped_cv,5,hexane,test,hexane:21,hexane:0.09
including_summaries_sensitivity,grouped_cv,5,hexane,test,hexane:22,hexane:0.09
including_summaries_sensitivity,grouped_cv,5,hexane,test,hexane:32,hexane:0.25
including_summaries_sensitivity,grouped_cv,5,hexane,test,hexane:33,hexane:0.25
including_summaries_sensitivity,grouped_cv,5,hexane,test,hexane:34,hexane:0.25
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:2,toluene:0.0025
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:3,toluene:0.005
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:6,toluene:0.025
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:7,toluene:0.05
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:8,toluene:0.1
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:9,toluene:0.25
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:10,toluene:0.5
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:11,toluene:0.9
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:14,toluene:10
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:16,toluene:50
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:17,toluene:0.0025
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:18,toluene:0.0025
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:19,toluene:0.0025
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:20,toluene:0.005
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:21,toluene:0.005
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:22,toluene:0.005
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:29,toluene:0.025
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:30,toluene:0.025
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:31,toluene:0.025
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:32,toluene:0.05
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:33,toluene:0.05
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:34,toluene:0.05
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:35,toluene:0.1
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:36,toluene:0.1
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:37,toluene:0.1
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:38,toluene:0.25
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:39,toluene:0.25
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:40,toluene:0.25
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:41,toluene:10
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:42,toluene:10
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:43,toluene:10
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:47,toluene:50
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:48,toluene:50
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:49,toluene:50
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:50,toluene:50
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:51,toluene:50
including_summaries_sensitivity,grouped_cv,5,toluene,train,toluene:52,toluene:50
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:4,toluene:0.01
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:5,toluene:0.015
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:12,toluene:1.5
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:13,toluene:2
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:15,toluene:40
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:23,toluene:0.01
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:24,toluene:0.01
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:25,toluene:0.01
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:26,toluene:0.015
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:27,toluene:0.015
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:28,toluene:0.015
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:45,toluene:40
including_summaries_sensitivity,grouped_cv,5,toluene,test,toluene:46,toluene:40
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:2,hexane:0.02
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:3,hexane:0.02
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:4,hexane:0.02
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:5,hexane:0.02
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:6,hexane:0.02
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:7,hexane:0.02
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:8,hexane:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:9,hexane:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:10,hexane:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:11,hexane:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:12,hexane:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:13,hexane:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:14,hexane:0.07
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:15,hexane:0.07
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:16,hexane:0.07
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:17,hexane:0.07
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:18,hexane:0.07
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:19,hexane:0.07
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:20,hexane:0.09
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:21,hexane:0.09
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:22,hexane:0.09
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:23,hexane:0.1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:24,hexane:0.1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:25,hexane:0.1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:26,hexane:0.1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:27,hexane:0.1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:28,hexane:0.1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:29,hexane:0.15
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:30,hexane:0.15
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:31,hexane:0.15
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:32,hexane:0.25
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:33,hexane:0.25
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:34,hexane:0.25
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:35,hexane:0.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:36,hexane:0.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:37,hexane:0.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:38,hexane:1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:39,hexane:1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:40,hexane:1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:41,hexane:1.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:42,hexane:1.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:43,hexane:1.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:44,hexane:2
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:45,hexane:2
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:46,hexane:2
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:47,hexane:2.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:48,hexane:2.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:49,hexane:2.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:50,hexane:3
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:51,hexane:3
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:52,hexane:3
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:53,hexane:5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:54,hexane:5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:55,hexane:5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:56,hexane:7
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:57,hexane:7
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:58,hexane:7
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,hexane:59,hexane:10
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:2,toluene:0.0025
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:3,toluene:0.005
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:4,toluene:0.01
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:5,toluene:0.015
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:6,toluene:0.025
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:7,toluene:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:8,toluene:0.1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:9,toluene:0.25
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:10,toluene:0.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:11,toluene:0.9
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:12,toluene:1.5
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:13,toluene:2
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:14,toluene:10
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:15,toluene:40
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:16,toluene:50
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:17,toluene:0.0025
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:18,toluene:0.0025
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:19,toluene:0.0025
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:20,toluene:0.005
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:21,toluene:0.005
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:22,toluene:0.005
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:23,toluene:0.01
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:24,toluene:0.01
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:25,toluene:0.01
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:26,toluene:0.015
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:27,toluene:0.015
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:28,toluene:0.015
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:29,toluene:0.025
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:30,toluene:0.025
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:31,toluene:0.025
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:32,toluene:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:33,toluene:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:34,toluene:0.05
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:35,toluene:0.1
including_summaries_sensitivity,leave_one_solvent_out,ethyl_acetate,ethyl_acetate,train,toluene:36,toluene:0.1
